row_label_raw,row_label_full,Ngân hàng HDBank,733.297.968,col_2,numeric__733.297.968,numeric__col_2
Cổ đông lớn khác,Cổ đông lớn khác,Cổ đông lớn khác,24.859.785.367,24.576.182.144,24859785367.0,24576182144.0
Công ty con,Công ty con,Công ty con,136.908.540,,136908540.0,
Công ty liên kết,Công ty liên kết,Công ty liên kết,2.335.782.331,29.578.997.675,2335782331.0,29578997675.0
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,185.884.019.033,72.155.211.920,185884019033.0,72155211920.0
,,,213.949.793.239,126.310.391.739,213949793239.0,126310391739.0
