row_label_raw,row_label_full,col_0,col_1,Tại ngày 1.1.2021 VND,Tăng VND,Giảm VND,Đánh giá lại VND,Tại ngày 31.12.2021 VND,numeric__col_1,numeric__Tại ngày 1.1.2021 VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Đánh giá lại VND,numeric__Tại ngày 31.12.2021 VND
19,19,19,VAY,,,,,,,,,,,
(a),(a),(a),Ngắn hạn,,,,,,,,,,,
,,,,6.471.260.726.734,9.898.642.360.990,(11.324.421.657.918),(8.541.523.640),5.036.939.906.166,,6471260726734.0,9898642360990.0,-11324421657918.0,-8541523640.0,5036939906166.0
,,,Vay ngân hàng (i),6.471.260.726.734,9.898.642.360.990,(11.324.421.657.918),(8.541.523.640),5.036.939.906.166,,6471260726734.0,9898642360990.0,-11324421657918.0,-8541523640.0,5036939906166.0
,,,Vay dài hạn đến hạn trả(Thuyết minh 19(b)),2.623.554.910.000,662.293.939.858,(1.692.122.680.000),(10.595.689.858),1.583.130.480.000,,2623554910000.0,662293939858.0,-1692122680000.0,-10595689858.0,1583130480000.0
,,,Bên liên quan (Thuyết minh 37(b)),1.000.000.000.000,-,(300.000.000.000),-,700.000.000.000,,1000000000000.0,,-300000000000.0,,700000000000.0
,,,,10.094.815.636.734,10.560.936.300.848,(13.316.544.337.918),(19.137.213.498),7.320.070.386.166,,10094815636734.0,10560936300848.0,-13316544337918.0,-19137213498.0,7320070386166.0
