row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,,
▪ Doanh thu bán hàng hóa,Tổng doanh thu > ▪ Doanh thu bán hàng hóa,▪ Doanh thu bán hàng hóa,9.350.433.362.661,9.875.020.986.060,9350433362661.0,9875020986060.0
▪ Doanh thu cung cấp dịch vụ,Tổng doanh thu > ▪ Doanh thu cung cấp dịch vụ,▪ Doanh thu cung cấp dịch vụ,100.845.862.466,131.405.990.485,100845862466.0,131405990485.0
,,,9.451.279.225.127,10.006.426.976.545,9451279225127.0,10006426976545.0
Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,Trừ đi các khoản giảm trừ doanh thu,,
▪ Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu > ▪ Chiết khấu thương mại,▪ Chiết khấu thương mại,3.132.501.972,1.903.807.812,3132501972.0,1903807812.0
▪ Hàng bán bị trả lại,Trừ đi các khoản giảm trừ doanh thu > ▪ Hàng bán bị trả lại,▪ Hàng bán bị trả lại,234.196.947,103.587.138,234196947.0,103587138.0
▪ Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu > ▪ Giảm giá hàng bán,▪ Giảm giá hàng bán,2.981.104.630,11.681.617.747,2981104630.0,11681617747.0
,,,6.347.803.549,13.689.012.697,6347803549.0,13689012697.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu > Doanh thu thuần,Doanh thu thuần,9.444.931.421.578,9.992.737.963.848,9444931421578.0,9992737963848.0
