row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,1/1/2020,1/1/2020_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__1/1/2020,numeric__1/1/2020_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,16.537.316.764,-,4.324.188.484,-,16537316764.0,,4324188484.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,103.450.939.259,(1.870.988.843),120.159.255.836,(1.834.410.628),103450939259.0,-1870988843.0,120159255836.0,-1834410628.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,11.452.807.169,-,13.297.913.301,-,11452807169.0,,13297913301.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,3.328.934.917,-,5.137.858.757,-,3328934917.0,,5137858757.0,
Thành phẩm,Thành phẩm,Thành phẩm,227.211.393.375,(157.449.349),421.059.386.200,(2.844.618.564),227211393375.0,-157449349.0,421059386200.0,-2844618564.0
Hàng hóa,Hàng hóa,Hàng hóa,87.456.151.205,(66.827.663),112.208.595.580,(54.948.942),87456151205.0,-66827663.0,112208595580.0,-54948942.0
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,31.829.609.165,-,9.567.216.511,-,31829609165.0,,9567216511.0,
Hàng hóa bất động sản (*),Hàng hóa bất động sản (*),Hàng hóa bất động sản (*),46.272.823.236,-,46.272.823.236,-,46272823236.0,,46272823236.0,
,,,527.539.975.090,(2.095.265.855),732.027.237.905,(4.733.978.134),527539975090.0,-2095265855.0,732027237905.0,-4733978134.0
