row_label_raw,row_label_full,col_0,31/12/2020Giá gốc/Số cókhả năng trả nợVND,1/1/2020Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2020Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2020Giá gốc/Số cókhả năng trả nợVND
Công ty TNHH Đa Năng,Công ty TNHH Đa Năng,Công ty TNHH Đa Năng,143.639.712.000,67.800.147.200,143639712000.0,67800147200.0
Công ty Cổ phần Sửa Việt Nam – Chi nhánh Cần Thơ,Công ty Cổ phần Sửa Việt Nam – Chi nhánh Cần Thơ,Công ty Cổ phần Sửa Việt Nam – Chi nhánh Cần Thơ,45.273.432.959,40.262.712.558,45273432959.0,40262712558.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,42.412.115.364,34.526.182.852,42412115364.0,34526182852.0
,,,231.325.260.323,142.589.042.610,231325260323.0,142589042610.0
