row_label_raw,row_label_full,col_0,1/1/2020 > Giá trị ghi số VND,1/1/2020 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,Biến động trong năm > Chênh lệch tỷ giá VND,31/12/2020 > Giá trị ghi số VND,31/12/2020 > Số có khả năng trả nợ VND,numeric__1/1/2020 > Giá trị ghi số VND,numeric__1/1/2020 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__Biến động trong năm > Chênh lệch tỷ giá VND,numeric__31/12/2020 > Giá trị ghi số VND,numeric__31/12/2020 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.296.823.891.904,1.296.823.891.904,4.468.328.941.981,(4.814.274.632.041),(1.542.706.988),949.335.494.856,949.335.494.856,1296823891904.0,1296823891904.0,4468328941981.0,-4814274632041.0,-1542706988.0,949335494856.0,949335494856.0
Vay dài hạn đến hạn trả (Thuyết minh 24(b)),Vay dài hạn đến hạn trả (Thuyết minh 24(b)),Vay dài hạn đến hạn trả (Thuyết minh 24(b)),19.488.516.798,19.488.516.798,6.808.045.364,(9.543.516.798),-,16.753.045.364,16.753.045.364,19488516798.0,19488516798.0,6808045364.0,-9543516798.0,,16753045364.0,16753045364.0
,,,1.316.312.408.702,1.316.312.408.702,4.475.136.987.345,(4.823.818.148.839),(1.542.706.988),966.088.540.220,966.088.540.220,1316312408702.0,1316312408702.0,4475136987345.0,-4823818148839.0,-1542706988.0,966088540220.0,966088540220.0
