row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,2.009.502.770.005,2.267.667.171.981,300.0,,2009502770005.0,2267667171981.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,1.406.893.654.001,1.662.616.698.865,310.0,,1406893654001.0,1662616698865.0
Phải trả người bán,NGUỒN VỐN > Phải trả người bán,Phải trả người bán,311,19,231.325.260.323,142.589.042.610,311.0,19.0,231325260323.0,142589042610.0
Người mua trả tiền trước,NGUỒN VỐN > Người mua trả tiền trước,Người mua trả tiền trước,312,20,69.659.095.175,54.552.901.436,312.0,20.0,69659095175.0,54552901436.0
Thuế và các khoản phải nộp Nhà nước,NGUỒN VỐN > Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,313,12(b),2.597.592.852,4.041.898.089,313.0,,2597592852.0,4041898089.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,998.771.125,4.659.411.253,314.0,,998771125.0,4659411253.0
Chi phí phải trả,NGUỒN VỐN > Chi phí phải trả,Chi phí phải trả,315,21,12.788.541.317,16.529.302.277,315.0,21.0,12788541317.0,16529302277.0
Doanh thu chưa thực hiện ngắn hạn,NGUỒN VỐN > Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,318,22(a),12.411.017.354,12.663.312.891,318.0,,12411017354.0,12663312891.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,23(a),110.865.771.711,111.096.111.928,319.0,,110865771711.0,111096111928.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,24(a),966.088.540.220,1.316.312.408.702,320.0,,966088540220.0,1316312408702.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,,159.063.924,172.309.679,322.0,,159063924.0,172309679.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,602.609.116.004,605.050.473.116,330.0,,602609116004.0,605050473116.0
Chi phí phải trả dài hạn,NGUỒN VỐN > Chi phí phải trả dài hạn,Chi phí phải trả dài hạn,333,,230.000.000,-,333.0,,230000000.0,
Doanh thu chưa thực hiện dài hạn,NGUỒN VỐN > Doanh thu chưa thực hiện dài hạn,Doanh thu chưa thực hiện dài hạn,336,22(b),859.520.000,929.760.000,336.0,,859520000.0,929760000.0
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,23(b),595.904.294.825,595.997.366.573,337.0,,595904294825.0,595997366573.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,24(b),5.615.301.179,8.123.346.543,338.0,,5615301179.0,8123346543.0
VỐN CHỦ SỞ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,2.932.172.835.285,3.203.976.138.627,400.0,,2932172835285.0,3203976138627.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,25,2.932.172.835.285,3.203.976.138.627,410.0,25.0,2932172835285.0,3203976138627.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,26,5.000.000.000.000,5.000.000.000.000,411.0,26.0,5000000000000.0,5000000000000.0
- Có phiếu phổ thông có quyền biểu quyết,NGUỒN VỐN > - Có phiếu phổ thông có quyền biểu quyết,- Có phiếu phổ thông có quyền biểu quyết,411a,,5.000.000.000.000,5.000.000.000.000,,,5000000000000.0,5000000000000.0
Quỹ khác thuộc vốn chủ sở hữu,NGUỒN VỐN > Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,231.825.797.290,231.825.797.290,420.0,,231825797290.0,231825797290.0
Lỗ lũy kế,NGUỒN VỐN > Lỗ lũy kế,Lỗ lũy kế,421,,(2.299.652.962.005),(2.027.849.658.663),421.0,,-2299652962005.0,-2027849658663.0
- Lỗ lũy kế đến cuối năm trước,NGUỒN VỐN > - Lỗ lũy kế đến cuối năm trước,- Lỗ lũy kế đến cuối năm trước,421a,,(2.027.849.658.663),(1.835.239.685.997),,,-2027849658663.0,-1835239685997.0
- Lỗ năm nay,NGUỒN VỐN > - Lỗ năm nay,- Lỗ năm nay,421b,,(271.803.303.342),(192.609.972.666),,,-271803303342.0,-192609972666.0
TỔNG NGUỒN VỐN(440 = 300 + 400),NGUỒN VỐN > TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),440,,4.941.675.605.290,5.471.643.310.608,440.0,,4941675605290.0,5471643310608.0
