row_label_raw,row_label_full,Bên cho vay > Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh▪ Khoản vay 1▪ Khoản vay 2,VND( i)USD( i),Loại tiền > 232.121.539.555134.047.857.762,Thuyết minh > -,31/12/2020 VND > 203.031.414.718,1/1/2020 VND,numeric__VND( i)USD( i),numeric__Loại tiền > 232.121.539.555134.047.857.762,numeric__Thuyết minh > -,numeric__31/12/2020 VND > 203.031.414.718,numeric__1/1/2020 VND
Ngân hàng Thương mại Cổ phần Quân đội▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Quân đội▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Quân đội▪ Khoản vay 1▪ Khoản vay 2,VND( i)USD( i),-,175.525.803.800,24.867.965.54143.661.650.608,,,,175525803800.0,2.4867965541436616e+21,
Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh▪ Khoản vay 1▪ Khoản vay 2,Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh▪ Khoản vay 1▪ Khoản vay 2,VND( i)USD( i),51.056.246.849206.501.142.815,20.827.209.300200.690.968.286,,,,5.10562468492065e+22,2.0827209300200693e+22,,
