row_label_raw,row_label_full,Chỉ tiêu,Năm 2019,Năm 2020,numeric__Năm 2019,numeric__Năm 2020
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,9.992.737.963.848,9.444.931.421.578,9992737963848.0,9444931421578.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,(192.609.972.666),(271.803.303.342),-192609972666.0,-271803303342.0
