row_label_raw,row_label_full,Bộ phận,Doanh thu thuần,Giá vốn,Lãi gộp,numeric__Doanh thu thuần,numeric__Giá vốn,numeric__Lãi gộp
Dịch vụ cho thuê,Dịch vụ cho thuê,Dịch vụ cho thuê,111.482.944.193,48.721.149.769,62.761.794.424,111482944193.0,48721149769.0,62761794424.0
Kinh doanh bất động sản,Kinh doanh bất động sản,Kinh doanh bất động sản,154.116.626.770,118.382.743.138,35.733.883.632,154116626770.0,118382743138.0,35733883632.0
Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,34.570.903.862,31.120.922.096,3.449.981.766,34570903862.0,31120922096.0,3449981766.0
Dịch vụ xây dựng,Dịch vụ xây dựng,Dịch vụ xây dựng,4.551.525.000,3.595.144.049,956.380.951,4551525000.0,3595144049.0,956380951.0
Bán hàng hoá,Bán hàng hoá,Bán hàng hoá,49.244.086.179,43.411.522.602,5.832.563.577,49244086179.0,43411522602.0,5832563577.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,17.235.941.091,18.783.420.845,(1.547.479.754),17235941091.0,18783420845.0,-1547479754.0
Cộng,Cộng,Cộng,371.202.027.095,264.014.902.499,107.187.124.596,371202027095.0,264014902499.0,107187124596.0
