row_label_raw,row_label_full,Các bên liên quan,Nội dung nghiệp vụ,Năm 2024,Năm 2023,numeric__Nội dung nghiệp vụ,numeric__Năm 2024,numeric__Năm 2023
Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Lợi nhuận HTKD,2.563.603.383,-,,2563603383.0,
Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Mua dịch vụ,5.606.799.000,-,,5606799000.0,
Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,"Thanh lý công cụ, dụng cụ",40.256.000,-,,40256000.0,
Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Thanh lý tài sản cố định,880.000.000,-,,880000000.0,
,,,Thu hồi vốn góp HTKD,25.223.000.000,,,25223000000.0,
,,,Nhận trả trước,11.213.598.000,-,,11213598000.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Mua dịch vụ,670.847.046,-,,670847046.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Cung cấp dịch vụ,4.622.601.302,-,,4622601302.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Gốc đi vay,25.200.000.000,-,,25200000000.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Hoàn trả gốc đi vay,13.640.000.000,-,,13640000000.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Lãi đi vay,416.905.203,-,,416905203.0,
Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Du lịch Thành Thành Công Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Thu trước,28.906.943.633,-,,28906943633.0,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Gốc đi vay,120.000.000.000,-,,120000000000.0,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Hoàn trả gốc đi vay,120.000.000.000,-,,120000000000.0,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Lãi đi vay,173.260.274,-,,173260274.0,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Chuyển nhượng cố phần,83.002.500.000,-,,83002500000.0,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Mua dịch vụ,4.388.829.990,-,,4388829990.0,
Công ty Cổ phần Công nghệ Phụ trợ S&D,Công ty Cổ phần Công nghệ Phụ trợ S&D,Công ty Cổ phần Công nghệ Phụ trợ S&D,Cung cấp dịch vụ,5.764.737.000,-,,5764737000.0,
Công ty Cổ phần Công nghệ Phụ trợ S&D,Công ty Cổ phần Công nghệ Phụ trợ S&D,Công ty Cổ phần Công nghệ Phụ trợ S&D,Thu trước,11.529.474.000,-,,11529474000.0,
Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Mua dịch vụ,637.296.000,-,,637296000.0,
Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Lãi đi vay,1.944.272.795,1.324.894.705,,1944272795.0,1324894705.0
