row_label_raw,row_label_full,a. Ngân hạn,497.005.003.586,585.069.755.932,numeric__497.005.003.586,numeric__585.069.755.932
Người mua trả tiền trước là các bên liên quan (xem thuyết minh IX.3),Người mua trả tiền trước là các bên liên quan (xem thuyết minh IX.3),Người mua trả tiền trước là các bên liên quan (xem thuyết minh IX.3),74.732.893.634,74.732.893.634,74732893634.0,74732893634.0
Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,Công ty Cổ phần Xây dựng và Kết cấu Thép Đại Tín,57.000.000.000,57.000.000.000,57000000000.0,57000000000.0
Công ty Cổ phần Nội thất 68 (1),Công ty Cổ phần Nội thất 68 (1),Công ty Cổ phần Nội thất 68 (1),142.720.245.715,-,142720245715.0,
Các khách hàng khác (2),Các khách hàng khác (2),Các khách hàng khác (2),222.551.864.237,453.336.862.298,222551864237.0,453336862298.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,145.096.748.450,145.096.748.450,145096748450.0,145096748450.0
"Công ty Cổ phần Toàn Hải Vân (bên liên quan, xem thuyết minh X3) (3)","Công ty Cổ phần Toàn Hải Vân (bên liên quan, xem thuyết minh X3) (3)","Công ty Cổ phần Toàn Hải Vân (bên liên quan, xem thuyết minh X3) (3)",145.096.748.450,145.096.748.450,145096748450.0,145096748450.0
Cộng,Cộng,Cộng,642.101.752.036,730.166.504.382,642101752036.0,730166504382.0
