row_label_raw,row_label_full,Bên cho vay,Thời hạn vay,Số dư (VND),Hình thức đảm bảo,numeric__Thời hạn vay,numeric__Số dư (VND),numeric__Hình thức đảm bảo
Ngân hàng TMCP Phương Đông,Ngân hàng TMCP Phương Đông,Ngân hàng TMCP Phương Đông,Từ 06/2020 đến 10/2030,1.021.309.151.562,"Quyền sử dụng đất; tài sản hình thành trong tương lai phát sinh từ Hợp đồng thuê đất tại dự án Trung Tâm Thương mại TTC Plaza Đức Trọng thuộc sở hữu của một bên thứ ba; cổ phần của một bên thứ ba; quyền sử dụng đất tại xã Dương Tơ, huyện Phú Quốc, tỉnh Kiên Giang thuộc sở hữu của một bên liên quan.Bất động sản thuộc dự án Khu phúc hợp Vịnh Đảm, huyện Phú Quốc, tỉnh Kiên Giang thuộc sở hữu của một bên liên quan.",,1021309151562.0,
Ngân hàng TMCP An Bình,Ngân hàng TMCP An Bình,Ngân hàng TMCP An Bình,Từ 11/2023 đến 11/2028,110.000.000.000,"Quyền sử dụng đất và tài sản gắn liền với đất tại ấp Suối Lớn, xã Dương Tơ, thành phố Phú Quốc, tỉnh Kiên Giang.",,110000000000.0,
