row_label_raw,row_label_full,col_0,Tăng/giảmđiểm cơ bản,Ảnh hưởng đếnt lợinhuận trước thuế,numeric__Tăng/giảmđiểm cơ bản,numeric__Ảnh hưởng đếnt lợinhuận trước thuế
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024,,
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 > VND,VND,+100,(16.930.615.179),100.0,-16930615179.0
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 > VND,VND,-100,16.930.615.179,-100.0,16930615179.0
Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023,,
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 > VND,VND,+100,2.309.590.435,100.0,2309590435.0
VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 > VND,VND,-100,(2.309.590.435),-100.0,-2309590435.0
