row_label_raw,row_label_full,13. Lãi suy giảm trên cổ phiếu,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,2.936.733.122,8.718.697.546,2936733122.0,8718697546.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),2.936.733.122,8.718.697.546,2936733122.0,8718697546.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,397.287.319,395.661.775,397287319.0,395661775.0
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,397.287.319,395.661.775,397287319.0,395661775.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,7,22,7.0,22.0
