row_label_raw,row_label_full,Bên cho vay,Thời hạn vay,Số dư (VND),Hình thức đảm bảo,numeric__Thời hạn vay,numeric__Số dư (VND),numeric__Hình thức đảm bảo
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Từ 01/2025 đến 12/2025,198.401.638.562,"- Tiền gửi có kỳ hạn của Công ty và quyền sử dụng đất và tài sản gắn liền với đất tại quận Tân Phú, thành phố Hồ Chí Minh của một bên liên quan;- Thừa đất tại áp Suối Lớn, xã Dương Tơ, thành phố Phú Quốc, tỉnh Kiên Giang thuộc sở hữu của một bên thứ ba.",,198401638562.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Từ 24/11/2024 đến 24/11/2025,9.932.369.633,Hợp đồng tiền gửi có kỳ hạn của Tập đoàn.,,9932369633.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Tháng 2/2036,334.937.177.264,"Quyền sử dụng đất, công trình xây dựng và toàn bộ tài sản gắn liền với đất, các bổ động sản và quyền tài sản hình thành trong tương lai tại dự án Trung tâm Cao ốc Phúc hợp Nguyễn Kim của Tập đoàn",,334937177264.0,
Ngân hàng TMCP Phát Triển Tp. HCM (*),Ngân hàng TMCP Phát Triển Tp. HCM (*),Ngân hàng TMCP Phát Triển Tp. HCM (*),Tháng 1/2025,2.923.717.510,"Thừa đất số 523, tờ bản đồ số 40, phường Phú Thuận, quận 7, thành phố Hồ Chí Minh thuộc sở hữu của một bên thứ ba.",,2923717510.0,
Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,,23.927.234.267,"Quyền sử dụng đất. Quyền sở hữu nhà ở và tài sản khác gắn liền với đất tại huyện Cần Giuộc, tỉnh Long An của một bên liên quan.",,23927234267.0,
Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Từ 09/2024 đến 09/2031,94.980.440.971,"Quyền và lợi ích được hướng từ quyền bởi thường, giải phóng mặt bằng để thực hiện dự án tại quận 5 của Tập đoàn và cổ phiếu của một bên liên quan.",,94980440971.0,
