row_label_raw,row_label_full,1. Doanh thu bán hàng và cung cấp dịch vụ,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,102.179.134.649,111.482.944.193,102179134649.0,111482944193.0
Doanh thu từ dịch vụ bất động sản,Doanh thu từ dịch vụ bất động sản,Doanh thu từ dịch vụ bất động sản,120.811.517.772,154.116.626.770,120811517772.0,154116626770.0
Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,27.825.584.039,4.551.525.000,27825584039.0,4551525000.0
Doanh thu từ chuyển nhượng bất động sản,Doanh thu từ chuyển nhượng bất động sản,Doanh thu từ chuyển nhượng bất động sản,427.756.886.286,34.570.903.862,427756886286.0,34570903862.0
Doanh thu từ bán hàng hóa,Doanh thu từ bán hàng hóa,Doanh thu từ bán hàng hóa,104.086.335.492,49.316.827.135,104086335492.0,49316827135.0
Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,17.507.001.612,17.235.941.091,17507001612.0,17235941091.0
Cộng,Cộng,Cộng,800.166.459.850,371.274.768.051,800166459850.0,371274768051.0
