row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị VND,31/12/2023 > Số có khả năng trả nợ VND,31/12/2022 > Giá trị VND,31/12/2022 > Số có khả năng trả nợ VND,numeric__31/12/2023 > Giá trị VND,numeric__31/12/2023 > Số có khả năng trả nợ VND,numeric__31/12/2022 > Giá trị VND,numeric__31/12/2022 > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),47.709.220.033,47.709.220.033,56.970.139.214,56.970.139.214,47709220033.0,47709220033.0,56970139214.0,56970139214.0
Bên liên quan(Thuyết minh 25(b)),Bên liên quan(Thuyết minh 25(b)),Bên liên quan(Thuyết minh 25(b)),719.744.496.829,719.744.496.829,569.278.172.706,569.278.172.706,719744496829.0,719744496829.0,569278172706.0,569278172706.0
,,,767.453.716.862,767.453.716.862,626.248.311.920,626.248.311.920,767453716862.0,767453716862.0,626248311920.0,626248311920.0
