row_label_raw,row_label_full,col_0,col_1,2023VND,2022VND,numeric__col_1,numeric__2023VND,numeric__2022VND
viii),viii),viii),Vay (Thuyết minh 14),,,,,
viii),viii) > viii),viii),Công ty TNHH Giáo dục FPT,5.315.000.000.000,5.153.000.000.000,,5315000000000.0,5153000000000.0
viii),viii) > viii),viii),Công ty TNHH Hệ thống Thông tin FPT,3.112.000.000.000,3.420.000.000.000,,3112000000000.0,3420000000000.0
viii),viii) > viii),viii),Công ty TNHH Phần mềm FPT,2.503.150.000.000,3.330.740.000.000,,2503150000000.0,3330740000000.0
viii),viii) > viii),viii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.265.000.000.000,4.120.000.000.000,,1265000000000.0,4120000000000.0
viii),viii) > viii),viii),Công ty TNHH FPT Smart Cloud,141.700.000.000,-,,141700000000.0,
viii),viii) > viii),viii),Công ty Cổ phần Dịch vụ Trực tuyến FPT,30.000.000.000,91.000.000.000,,30000000000.0,91000000000.0
viii),viii) > viii),viii),Công ty TNHH FPT Digital,3.000.000.000,93.000.000.000,,3000000000.0,93000000000.0
viii),viii) > viii),viii),,12.369.850.000.000,16.207.740.000.000,,12369850000000.0,16207740000000.0
ix),ix),ix),Thanh toán các khoản vay (Thuyết minh 14),,,,,
ix),ix) > ix),ix),Công ty TNHH Giáo dục FPT,3.830.000.000.000,3.792.000.000.000,,3830000000000.0,3792000000000.0
ix),ix) > ix),ix),Công ty TNHH Hệ thống Thông tin FPT,2.982.000.000.000,4.030.000.000.000,,2982000000000.0,4030000000000.0
ix),ix) > ix),ix),Công ty TNHH Phần mềm FPT,2.368.150.000.000,3.192.740.000.000,,2368150000000.0,3192740000000.0
ix),ix) > ix),ix),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.305.000.000.000,5.600.000.000.000,,1305000000000.0,5600000000000.0
ix),ix) > ix),ix),Công ty TNHH FPT Smart Cloud,141.700.000.000,-,,141700000000.0,
ix),ix) > ix),ix),Công ty Cổ phần Dịch vụ trực tuyến FPT,30.000.000.000,91.000.000.000,,30000000000.0,91000000000.0
ix),ix) > ix),ix),Công ty TNHH FPT Digital,13.000.000.000,125.000.000.000,,13000000000.0,125000000000.0
ix),ix) > ix),ix),,10.669.850.000.000,16.830.740.000.000,,10669850000000.0,16830740000000.0
x),x),x),Lãi đi vay,,,,,
x),x) > x),x),Công ty TNHH Giáo dục FPT,151.670.188.221,71.289.417.579,,151670188221.0,71289417579.0
x),x) > x),x),Công ty TNHH Hệ thống Thông tin FPT,111.206.983.549,80.211.863.300,,111206983549.0,80211863300.0
x),x) > x),x),Công ty TNHH Phần mềm FPT,23.717.487.534,10.458.055.877,,23717487534.0,10458055877.0
x),x) > x),x),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,5.042.125.799,32.255.972.519,,5042125799.0,32255972519.0
x),x) > x),x),Công ty Cổ phần Dịch vụ Trực tuyến FPT,1.121.301.369,917.479.452,,1121301369.0,917479452.0
x),x) > x),x),Công ty TNHH FPT Digital,142.208.810,1.130.273.056,,142208810.0,1130273056.0
x),x) > x),x),Công ty TNHH FPT Smart Cloud,43.458.904,-,,43458904.0,
x),x) > x),x),Công ty TNHH Đầu tư FPT,32.524.153,4.862.183,,32524153.0,4862183.0
x),x) > x),x),Công ty Cổ phần Viễn thông FPT,3.475.784,1.739.722,,3475784.0,1739722.0
x),x) > x),x),,292.979.754.123,196.269.663.688,,292979754123.0,196269663688.0
