row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,1/1/2020Triệu VND,numeric__31/12/2020Triệu VND,numeric__1/1/2020Triệu VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải trả mua cổ phiếu của CrownX,Ngắn hạn > Phải trả mua cổ phiếu của CrownX,Phải trả mua cổ phiếu của CrownX,2.300.000,-,2300000.0,
"Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểmthất nghiệp","Ngắn hạn > Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểmthất nghiệp","Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế và bảo hiểmthất nghiệp",23.800,44.769,23800.0,44769.0
"Ký quỹ, ký cược ngắn hạn nhận được","Ngắn hạn > Ký quỹ, ký cược ngắn hạn nhận được","Ký quỹ, ký cược ngắn hạn nhận được",14.357,14.558,14357.0,14558.0
Cổ tức phải trả,Ngắn hạn > Cổ tức phải trả,Cổ tức phải trả,39.968,32.495,39968.0,32495.0
Phải trả khác,Ngắn hạn > Phải trả khác,Phải trả khác,94.001,30.735,94001.0,30735.0
,,,2.472.126,122.557,2472126.0,122557.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Ký quỹ, ký cược dài hạn nhận được","Dài hạn > Ký quỹ, ký cược dài hạn nhận được","Ký quỹ, ký cược dài hạn nhận được",27.894,23.977,27894.0,23977.0
Phải trả khác,Dài hạn > Phải trả khác,Phải trả khác,152.503,156.962,152503.0,156962.0
,,,180.397,180.939,180397.0,180939.0
