row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.278.972,2.171.342,3278972.0,2171342.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,3.101.890,3.644.056,3101890.0,3644056.0
Tăng từ hợp nhất kinh doanh,Tăng từ hợp nhất kinh doanh,Tăng từ hợp nhất kinh doanh,150.908,624.069,150908.0,624069.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(3.619.140),(3.073.256),-3619140.0,-3073256.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(46.668),(12.406),-46668.0,-12406.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(585.134),(72.887),-585134.0,-72887.0
Thanh lý,Thanh lý,Thanh lý,(65),(1.600),-65.0,-1600.0
Xóa sổ,Xóa sổ,Xóa sổ,(12.657),(346),-12657.0,-346.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,6.653,-,6653.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.274.759,3.278.972,2274759.0,3278972.0
