row_label_raw,row_label_full,col_0,Loại tiền tệ,Lãi suất năm,31/12/2020Triệu VND,1/1/2020Triệu VND,numeric__Loại tiền tệ,numeric__Lãi suất năm,numeric__31/12/2020Triệu VND,numeric__1/1/2020Triệu VND
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,VND,"\( 4,0\% - 9,6\% \)",6.560.992,5.123.566,,,6560992.0,5123566.0
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,USD,"\( 3,1\% - 5,8\% \)",1.671.948,1.260.626,,,1671948.0,1260626.0
Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,VND,"\( 1,0\% - 6,8\% \)",8.338.156,6.172.138,,,8338156.0,6172138.0
Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,USD,"\( 1,7\% - 4,8\% \)",668.410,-,,,668410.0,
Khoản vay từ các bên thứ ba không đảm bảo,Khoản vay từ các bên thứ ba không đảm bảo,Khoản vay từ các bên thứ ba không đảm bảo,VND,"\( 6,5\% \)",1.590.000,730.000,,,1590000.0,730000.0
,,,,,18.829.506,13.286.330,,,18829506.0,13286330.0
