row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),Công ty TNHH Forte Jewellery (HK),65.477.465.822,65.477.465.822,91.846.814.195,91.846.814.195,65477465822.0,65477465822.0,91846814195.0,91846814195.0
Công ty TNHH SXKD Liên Nguyễn,Công ty TNHH SXKD Liên Nguyễn,Công ty TNHH SXKD Liên Nguyễn,40.143.266.820,40.143.266.820,-,-,40143266820.0,40143266820.0,,
Công ty TNHH XNK Quang Vinh Nguyễn,Công ty TNHH XNK Quang Vinh Nguyễn,Công ty TNHH XNK Quang Vinh Nguyễn,39.082.098.777,39.082.098.777,-,-,39082098777.0,39082098777.0,,
Công ty TNHH Sherenuj Fareast,Công ty TNHH Sherenuj Fareast,Công ty TNHH Sherenuj Fareast,27.539.371.113,27.539.371.113,54.758.478.557,54.758.478.557,27539371113.0,27539371113.0,54758478557.0,54758478557.0
Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,106.656.260.762,106.656.260.762,179.125.448.326,179.125.448.326,106656260762.0,106656260762.0,179125448326.0,179125448326.0
,,,278.898.463.294,278.898.463.294,325.730.741.078,325.730.741.078,278898463294.0,278898463294.0,325730741078.0,325730741078.0
