row_label_raw,row_label_full,col_0,31.12.2023%,31.12.2022%,numeric__31.12.2023%,numeric__31.12.2022%
Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,Trái phiếu Chính phủ bằng VND,"1,10 - 8,80","1,10 - 9,10",,
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành bằng VND,"4,20 - 10,00","2,70 - 9,00",,
Trái phiếu do các TCKT trong nước phát hành bằng VND,Trái phiếu do các TCKT trong nước phát hành bằng VND,Trái phiếu do các TCKT trong nước phát hành bằng VND,"8,90 - 14,00","8,90 - 14,00",,
