row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Dự phòng giảm giáTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Dự phòng giảm giáTriệu đồng,numeric__Tổng cộngTriệu đồng
Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,Tại ngày 1 tháng 1 năm 2022,75.736,-,22.867,98.603,75736.0,,22867.0,98603.0
Hoàn nhập trong năm (Thuyết minh 26),Hoàn nhập trong năm (Thuyết minh 26),Hoàn nhập trong năm (Thuyết minh 26),(45.732),-,(22.867),(68.599),-45732.0,,-22867.0,-68599.0
Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,30.004,-,-,30.004,30004.0,,,30004.0
Trích lập trong năm (Thuyết minh 26),Trích lập trong năm (Thuyết minh 26),Trích lập trong năm (Thuyết minh 26),45.268,9.000,-,54.268,45268.0,9000.0,,54268.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,75.272,9.000,-,84.272,75272.0,9000.0,,84272.0
