row_label_raw,row_label_full,col_0,Kỳ nàyTriệu đồng,Kỳ trướcTriệu đồng,numeric__Kỳ nàyTriệu đồng,numeric__Kỳ trướcTriệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,23.664.122,11.423.961,23664122.0,11423961.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,3.143.290,1.504.572,3143290.0,1504572.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,2.914.765,1.901.383,2914765.0,1901383.0
Chỉ phí hoạt động tín dụng khác,Chỉ phí hoạt động tín dụng khác,Chỉ phí hoạt động tín dụng khác,13.740,62.661,13740.0,62661.0
Tổng,Tổng,Tổng,29.735.917,14.892.577,29735917.0,14892577.0
