row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,1-4,
Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,5-6,
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,7-8,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,9-51,
