row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 01 tháng 01 năm 2022,Ngày 01 tháng 01 năm 2022,Ngày 01 tháng 01 năm 2022,533.240,1.417.209,1.950.449,533240.0,1417209.0,1950449.0
Dự phòng rủi ro tríchl lập trong kỳ/(Hoàn nhập dự phòng trong kỳ),Dự phòng rủi ro tríchl lập trong kỳ/(Hoàn nhập dự phòng trong kỳ),Dự phòng rủi ro tríchl lập trong kỳ/(Hoàn nhập dự phòng trong kỳ),210.546,427.355,637.901,210546.0,427355.0,637901.0
Sử dụng dự phòng rủi ro tín dụng trong kỳ,Sử dụng dự phòng rủi ro tín dụng trong kỳ,Sử dụng dự phòng rủi ro tín dụng trong kỳ,(62.159),-,(62.159),-62159.0,,-62159.0
Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,Ngày 31 tháng 12 năm 2022,681.627,1.844.564,2.526.191,681627.0,1844564.0,2526191.0
