row_label_raw,row_label_full,col_0,Kỳ nàyTriệu đồng,Kỳ trướcTriệu đồng,numeric__Kỳ nàyTriệu đồng,numeric__Kỳ trướcTriệu đồng
Cổ tức nhận được từ chứng khoán Vốn đầu tư,Cổ tức nhận được từ chứng khoán Vốn đầu tư,Cổ tức nhận được từ chứng khoán Vốn đầu tư,-,-,,
"Cổ tức nhận được từ góp vốn, đầu tư dài hạn","Cổ tức nhận được từ chứng khoán Vốn đầu tư > Cổ tức nhận được từ góp vốn, đầu tư dài hạn","Cổ tức nhận được từ góp vốn, đầu tư dài hạn",384.325,356.785,384325.0,356785.0
Tổng,Cổ tức nhận được từ chứng khoán Vốn đầu tư > Tổng,Tổng,384.325,356.785,384325.0,356785.0
