row_label_raw,row_label_full,col_0,31.12.2023%,31.12.2022%,numeric__31.12.2023%,numeric__31.12.2022%
Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"0,00 - 36,00","0,00 - 30,00",,
- Trung hạn,- Trung hạn,- Trung hạn,"0,00 - 25,00","0,00 - 32,00",,
- Dải hạn,- Dải hạn,- Dải hạn,"3,50 - 25,00","2,80 - 25,00",,
Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"5,00 - 8,70","2,85 - 8,40",,
- Trung hạn,- Trung hạn,- Trung hạn,Không áp dụng,"7,40 - 10,00",,
- Dải hạn,- Dải hạn,- Dải hạn,"0,01 - 10,52","0,01 - 9,51",,
