row_label_raw,row_label_full,Ông Hồ Minh Quang,Chủ tịch,numeric__Chủ tịch
Ông Phạm Mạnh Hùng,Ông Phạm Mạnh Hùng,Ông Phạm Mạnh Hùng,Thành viên,
Bà Trần Uyễn Nhàn,Bà Trần Uyễn Nhàn,Bà Trần Uyễn Nhàn,Thành viên,
Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Thành viên,
Ông Lương Thanh Bình,Ông Lương Thanh Bình,Ông Lương Thanh Bình,Thành viên,
