row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",14.556.548.650.599,8.907.895.215.090,14556548650599.0,8907895215090.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,210.094.941.853,179.533.505.542,210094941853.0,179533505542.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,407.669.125.144,376.730.525.406,407669125144.0,376730525406.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,107.786.101.227,128.029.336.587,107786101227.0,128029336587.0
Chi phí khác,Chi phí khác,Chi phí khác,554.254.486.339,444.754.399.710,554254486339.0,444754399710.0
,,,15.836.353.305.162,10.036.942.982.335,15836353305162.0,10036942982335.0
