row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,27.008.546.463,3.297.486.073,27008546463.0,3297486073.0
Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,66.886.295.428,111.427.938.212,66886295428.0,111427938212.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",-,653.800,,653800.0
Khác,Khác,Khác,3.748.279.805,473.846.305,3748279805.0,473846305.0
,,,97.643.121.696,115.199.924.390,97643121696.0,115199924390.0
