row_label_raw,row_label_full,col_0,2018VNĐ,2017VNĐ,numeric__2018VNĐ,numeric__2017VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.000.000.000,-,1000000000.0,
Cổ tức phải trả trong năm,Cổ tức phải trả trong năm,Cổ tức phải trả trong năm,519.998.680.000,460.170.940.000,519998680000.0,460170940000.0
Cổ tức đã chi trả bằng cổ phiếu,Cổ tức đã chi trả bằng cổ phiếu,Cổ tức đã chi trả bằng cổ phiếu,(519.998.680.000),(330.170.940.000),-519998680000.0,-330170940000.0
Cổ tức đã chi trả bằng tiền,Cổ tức đã chi trả bằng tiền,Cổ tức đã chi trả bằng tiền,(1.000.000.000),(129.000.000.000),-1000000000.0,-129000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,1.000.000.000,,1000000000.0
