row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2018 VND,Tại ngày 31 tháng 12 năm > 2017 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2018 VND,numeric__Tại ngày 31 tháng 12 năm > 2017 VND
100,100,100,TÀI SẢN NGẮN HẠN,,4.053.709.229.244,6.071.907.696.007,,,4053709229244.0,6071907696007.0
110,110,110,Tiền và các khoản tương đương tiền,3,453.394.419.252,90.861.349.808,,3.0,453394419252.0,90861349808.0
111,111,111,Tiền,,211.657.044.565,30.435.473.618,,,211657044565.0,30435473618.0
112,112,112,Các khoản tương đương tiền,,241.737.374.687,60.425.876.190,,,241737374687.0,60425876190.0
120,120,120,Các khoản đầu tư tài chính ngắn hạn,,197.635.323.046,414.942.697.525,,,197635323046.0,414942697525.0
121,121,121,Chứng khoán kinh doanh,4(a),9.353.176,9.353.176,,,9353176.0,9353176.0
123,123,123,Đầu tư nằm giữ đến ngày đáo hạn,4(b),197.625.969.870,414.933.344.349,,,197625969870.0,414933344349.0
130,130,130,Các khoản phải thu ngắn hạn,,904.317.607.447,1.362.571.591.365,,,904317607447.0,1362571591365.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,776.466.065.752,1.263.707.883.852,,5.0,776466065752.0,1263707883852.0
132,132,132,Trả trước cho người bán ngắn hạn,6,126.918.926.769,72.911.829.744,,6.0,126918926769.0,72911829744.0
136,136,136,Phải thu ngắn hạn khác,7(a),3.290.966.352,28.112.892.396,,,3290966352.0,28112892396.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(2.358.351.426),(2.161.014.627),,,-2358351426.0,-2161014627.0
140,140,140,Hàng tồn kho,8,2.253.767.654.082,3.822.361.049.919,,8.0,2253767654082.0,3822361049919.0
141,141,141,Hàng tồn kho,,2.253.767.654.082,3.822.361.049.919,,,2253767654082.0,3822361049919.0
150,150,150,Tài sản ngắn hạn khác,,244.594.225.417,381.171.007.390,,,244594225417.0,381171007390.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),26.390.156.442,36.201.052.007,,,26390156442.0,36201052007.0
152,152,152,Thuế GTGT được khấu trừ,13,216.316.497.837,344.969.955.383,,13.0,216316497837.0,344969955383.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,13,1.887.571.138,-,,13.0,1887571138.0,
200,200,200,TÀI SẢN DÀI HẠN,,3.907.838.531.735,3.913.997.152.881,,,3907838531735.0,3913997152881.0
210,210,210,Các khoản phải thu dài hạn,,3.435.857.850,3.693.023.579,,,3435857850.0,3693023579.0
216,216,216,Phải thu dài hạn khác,7(b),3.435.857.850,3.693.023.579,,,3435857850.0,3693023579.0
220,220,220,Tài sản cố định,,3.333.800.241.198,3.649.835.317.556,,,3333800241198.0,3649835317556.0
221,221,221,Tài sản cố định hữu hình,10(a),3.128.025.133.461,3.426.866.957.920,,,3128025133461.0,3426866957920.0
222,222,222,Nguyên giá,,4.424.723.404.177,4.320.772.953.444,,,4424723404177.0,4320772953444.0
223,223,223,Giá trị khấu hao lũy kế,,(1.296.698.270.716),(893.905.995.524),,,-1296698270716.0,-893905995524.0
224,224,224,Tài sản cố định thuê tài chính,10(b),-,11.651.565.567,,,,11651565567.0
225,225,225,Nguyên giá,,-,13.751.434.000,,,,13751434000.0
226,226,226,Giá trị khấu hao lũy kế,,-,(2.099.868.433),,,,-2099868433.0
227,227,227,Tài sản cố định vô hình,10(c),205.775.107.737,211.316.794.069,,,205775107737.0,211316794069.0
228,228,228,Nguyên giá,,222.756.487.677,222.756.487.677,,,222756487677.0,222756487677.0
229,229,229,Giá trị khấu hao lũy kế,,(16.981.379.940),(11.439.693.608),,,-16981379940.0,-11439693608.0
240,240,240,Tài sản dở dang dài hạn,,379.143.372.402,132.468.728.199,,,379143372402.0,132468728199.0
242,242,242,Chi phí xây dựng cơ bản dở dang,11,379.143.372.402,132.468.728.199,,11.0,379143372402.0,132468728199.0
250,250,250,Đầu tư tài chính dài hạn,,160.190.000.000,103.000.000.000,,,160190000000.0,103000000000.0
251,251,251,Đầu tư vào công ty con,4(c),151.000.000.000,79.000.000.000,,,151000000000.0,79000000000.0
252,252,252,Đầu tư vào công ty liên kết,4(c),-,24.000.000.000,,,,24000000000.0
255,255,255,Đầu tư nằm giữ đến ngày đáo hạn,4(b),9.190.000.000,-,,,9190000000.0,
260,260,260,Tài sản dài hạn khác,,31.269.060.285,25.000.083.547,,,31269060285.0,25000083547.0
261,261,261,Chi phí trả trước dài hạn,9(b),31.269.060.285,25.000.083.547,,,31269060285.0,25000083547.0
270,270,270,TỔNG TÀI SẢN,,7.961.547.760.979,9.985.904.848.888,,,7961547760979.0,9985904848888.0
