row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Phần mềm vi tính VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Phần mềm vi tính VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Tại ngày 1 tháng 1 năm 2018và ngày 31 tháng 12 năm 2018,Nguyên giá > Tại ngày 1 tháng 1 năm 2018và ngày 31 tháng 12 năm 2018,Tại ngày 1 tháng 1 năm 2018và ngày 31 tháng 12 năm 2018,222.620.887.677,135.600.000,222.756.487.677,222620887677.0,135600000.0,222756487677.0
Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,Khẩu hao lũy kế,,,
Tại ngày 1 tháng 1 năm 2018Khẩu hao trong năm,Khẩu hao lũy kế > Tại ngày 1 tháng 1 năm 2018Khẩu hao trong năm,Tại ngày 1 tháng 1 năm 2018Khẩu hao trong năm,11.319.913.6085.525.866.332,119.780.00015.820.000,11.439.693.6085.541.686.332,1.1319913608552587e+20,1.197800001582e+16,1.1439693608554168e+20
Tại ngày 31 tháng 12 năm 2018,Khẩu hao lũy kế > Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,16.845.779.940,135.600.000,16.981.379.940,16845779940.0,135600000.0,16981379940.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Tại ngày 1 tháng 1 năm 2018,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2018,Tại ngày 1 tháng 1 năm 2018,211.300.974.069,15.820.000,211.316.794.069,211300974069.0,15820000.0,211316794069.0
Tại ngày 31 tháng 12 năm 2018,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,205.775.107.737,-,205.775.107.737,205775107737.0,,205775107737.0
