row_label_raw,row_label_full,Chi nhánh,Địa chỉ,numeric__Địa chỉ
Chi nhánh Công ty CP Thép Nam Kim,Chi nhánh Công ty CP Thép Nam Kim,Chi nhánh Công ty CP Thép Nam Kim,"Lô B2.2-B2.3, đường Đ3, Khu công nghiệp Đồng An 2, P.Hoà Phú, Tp.Thù Dầu Một, tinh Binh Dương, Việt Nam",
Chi nhánh Công ty CP Thép Nam Kim tại Miền Bắc,Chi nhánh Công ty CP Thép Nam Kim tại Miền Bắc,Chi nhánh Công ty CP Thép Nam Kim tại Miền Bắc,"Quốc lộ 5A, Km 19, xã Trung Trắc, huyện Văn Lâm, tinh Hưng Yên, Việt Nam",
Chi nhánh Công ty CP Thép Nam Kim tại Miền Tây,Chi nhánh Công ty CP Thép Nam Kim tại Miền Tây,Chi nhánh Công ty CP Thép Nam Kim tại Miền Tây,"Km 2045, Quốc lộ 1A, ắp Phước Hoà, xã Hoà Phú, Huyện Long Hồ, tinh Vĩnh Long, Việt Nam",
