row_label_raw,row_label_full,Nội dung,Trang,numeric__Trang
BÁO CÁO CỦA BAN QUẢN TRỊ CÔNG TY,BÁO CÁO CỦA BAN QUẢN TRỊ CÔNG TY,BÁO CÁO CỦA BAN QUẢN TRỊ CÔNG TY,01 - 04,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO CỦA BAN QUẢN TRỊ CÔNG TY > BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,05,5.0
BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,,
- Bảng cân đối kế toán hợp nhất,- Bảng cân đối kế toán hợp nhất,- Bảng cân đối kế toán hợp nhất,06 - 07,
- Báo cáo kết quả hoạt động kinh doanh hợp nhất,- Bảng cân đối kế toán hợp nhất > - Báo cáo kết quả hoạt động kinh doanh hợp nhất,- Báo cáo kết quả hoạt động kinh doanh hợp nhất,08,8.0
- Báo cáo lưu chuyển tiền tệ hợp nhất,- Báo cáo lưu chuyển tiền tệ hợp nhất,- Báo cáo lưu chuyển tiền tệ hợp nhất,09 - 10,
- Thuyết minh báo cáo tài chính hợp nhất,- Thuyết minh báo cáo tài chính hợp nhất,- Thuyết minh báo cáo tài chính hợp nhất,11 - 50,
