row_label_raw,row_label_full,Ông,Hồ Minh Quang,Chủ tịch,numeric__Hồ Minh Quang,numeric__Chủ tịch
Ông,Ông,Ông,Phạm Mạnh Hùng,Ủy viên,,
Bà,Bà,Bà,Trần Uyền Nhàn,Ủy viên,,
Ông,Ông,Ông,Nguyễn Vinh An,Ủy viên,,
Ông,Ông,Ông,Lương Thanh Bình,Ủy viên,,
