row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán,Giá bán,Tổng giá trị bán,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"Lãi, lỗ bán chứng khoán kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước",numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán,numeric__Giá bán,numeric__Tổng giá trị bán,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch,"numeric__Lãi, lỗ bán chứng khoán kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ này","numeric__Lãi, lỗ bán chứng khoán lũy kế đến kỳ trước"
A,A,A,B,1,2,3=1*2,4,5=3-4,6,7,,1.0,2.0,,4.0,,6.0,7.0
1,1,1,TD2040031-Trái phiếu chính phủ dấu thầu đợt 4/2020,1.000.000,103.010,103.010.000.000,101.032.000.000,1.978.000.000,1.978.000.000,,,1000000.0,103010.0,103010000000.0,101032000000.0,1978000000.0,1978000000.0,
2,2,2,TD1530289-Trái phiếu chính phủ dấu thầu đợt 53/2015,1.000.000,147.344,147.344.000.000,145.630.000.000,1.714.000.000,1.714.000.000,,,1000000.0,147344.0,147344000000.0,145630000000.0,1714000000.0,1714000000.0,
3,3,3,Cổ phiếu lẻ,133.819,,2.423.584.462,2.014.126.617,409.457.845,409.457.845,103.813.310,,133819.0,,2423584462.0,2014126617.0,409457845.0,409457845.0,103813310.0
,,,Tổng công,2.133.819,,252.777.584.462,248.676.126.617,4.101.457.845,4.101.457.845,103.813.310,,2133819.0,,252777584462.0,248676126617.0,4101457845.0,4101457845.0,103813310.0
