row_label_raw,row_label_full,Số cuối năm,Số đầu năm,numeric__Số đầu năm
1.510.771.518,1.510.771.518,1.510.771.518,447.381.357,447381357.0
1.510.771.518,1.510.771.518,1.510.771.518,447.381.357,447381357.0
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
2.223.220.795.799,Số cuối năm > 2.223.220.795.799,2.223.220.795.799,1.708.255.790.726,1708255790726.0
2.223.220.795.799,Số cuối năm > 2.223.220.795.799,2.223.220.795.799,1.708.255.790.726,1708255790726.0
3.385.641.825,Số cuối năm > 3.385.641.825,3.385.641.825,7.102.377.719,7102377719.0
3.385.641.825,Số cuối năm > 3.385.641.825,3.385.641.825,7.102.377.719,7102377719.0
256.126.301.541,Số cuối năm > 256.126.301.541,256.126.301.541,95.136.170.012,95136170012.0
255.727.112.342,Số cuối năm > 255.727.112.342,255.727.112.342,95.034.081.484,95034081484.0
255.727.112.342,Số cuối năm > 255.727.112.342,255.727.112.342,95.034.081.484,95034081484.0
399.189.199,Số cuối năm > 399.189.199,399.189.199,102.088.528,102088528.0
399.189.199,Số cuối năm > 399.189.199,399.189.199,102.088.528,102088528.0
9.534.066,Số cuối năm > 9.534.066,9.534.066,4.249.700,4249700.0
2.482.742.273.231,Số cuối năm > 2.482.742.273.231,2.482.742.273.231,1.810.498.588.157,1810498588157.0
Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,
395.337.806.819,Số cuối năm > 395.337.806.819,395.337.806.819,293.825.405.027,293825405027.0
244.001.816.750,Số cuối năm > 244.001.816.750,244.001.816.750,273.649.274.388,273649274388.0
639.339.623.569,Số cuối năm > 639.339.623.569,639.339.623.569,567.474.679.415,567474679415.0
