row_label_raw,row_label_full,Chỉ tiêu,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,170.549.238.578,214.295.744.736,170549238578.0,214295744736.0
Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phố thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phố thông,Lợi nhuận/(Lỗ) phân bổ cho CĐ sở hữu CP phố thông,170.549.238.578,214.295.744.736,170549238578.0,214295744736.0
Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,Quỹ khen thưởng phúc lợi,,19.281.134.462,,19281134462.0
CP phố thông đang lưu hành bình quân trong kỳ,CP phố thông đang lưu hành bình quân trong kỳ,CP phố thông đang lưu hành bình quân trong kỳ,132.629.388,120.243.652,132629388.0,120243652.0
Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,Lãi/(Lỗ) cơ bản trên cổ phiếu,1.286,1.622,1286.0,1622.0
