row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,22.490.342.800,8.667.795.225,22490342800.0,8667795225.0
Công ty Cổ phần Kinh doanh Bắt động sản HP Land,Công ty Cổ phần Kinh doanh Bắt động sản HP Land,Công ty Cổ phần Kinh doanh Bắt động sản HP Land,13.019.970.115,13.019.970.115,13019970115.0,13019970115.0
Công ty Cổ phần Đầu tư và Phát triển Xây dựng Vạn Lộc,Công ty Cổ phần Đầu tư và Phát triển Xây dựng Vạn Lộc,Công ty Cổ phần Đầu tư và Phát triển Xây dựng Vạn Lộc,9.393.728.827,13.569.718.000,9393728827.0,13569718000.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,27.075.058.444,52.362.286.897,27075058444.0,52362286897.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,71.979.100.186,87.619.770.237,71979100186.0,87619770237.0
