row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Công ty Cổ phần Địa ốc Viễn Đông Việt Nam,Dài hạn > Công ty Cổ phần Địa ốc Viễn Đông Việt Nam,Công ty Cổ phần Địa ốc Viễn Đông Việt Nam,500.000.000,-,500.000.000,-,500000000.0,,500000000.0,
Công ty Cổ phần Dịch vụ Kinh Bắc,Dài hạn > Công ty Cổ phần Dịch vụ Kinh Bắc,Công ty Cổ phần Dịch vụ Kinh Bắc,-,-,126.035.136.906,-,,,126035136906.0,
Phải thu khác,Dài hạn > Phải thu khác,Phải thu khác,111.369.861,-,88.849.315,-,111369861.0,,88849315.0,
Phải thu khác từ các bên liên quan (Thuyết minh số 29),Dài hạn > Phải thu khác từ các bên liên quan (Thuyết minh số 29),Phải thu khác từ các bên liên quan (Thuyết minh số 29),242.202.739.726,-,19.726.028,-,242202739726.0,,19726028.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,242.814.109.587,-,126.643.712.249,-,242814109587.0,,126643712249.0,
