row_label_raw,row_label_full,Năm trước: > Số đầu năm,Vốn cổ phần đã góp > Năm trước: > 4.757.111.670.000,Thặng dư vốn cổ phần > Năm trước: > 988.533.430.000,Cổ phiếu quỹ > Năm trước: > (364.466.650.000),Quỹ đầu tư phát triển > Năm trước: > 2.223.693.823,Lợi nhuận sau thuế chưa phân phối > Năm trước: > 2.060.983.832.349,Đơn vị tính: VND Tổng cộng > Năm trước: > 7.444.385.976.172,numeric__Vốn cổ phần đã góp > Năm trước: > 4.757.111.670.000,numeric__Thặng dư vốn cổ phần > Năm trước: > 988.533.430.000,numeric__Cổ phiếu quỹ > Năm trước: > (364.466.650.000),numeric__Quỹ đầu tư phát triển > Năm trước: > 2.223.693.823,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước: > 2.060.983.832.349,numeric__Đơn vị tính: VND Tổng cộng > Năm trước: > 7.444.385.976.172
Chi trả cổ tức,Chi trả cổ tức,Chi trả cổ tức,-,-,-,-,(469.760.189.000),(469.760.189.000),,,,,-469760189000.0,-469760189000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,40.855.344.839,40.855.344.839,,,,,40855344839.0,40855344839.0
Số cuối năm,Số cuối năm,Số cuối năm,4.757.111.670.000,988.533.430.000,(364.466.650.000),2.223.693.823,1.632.078.988.188,7.015.481.132.011,4757111670000.0,988533430000.0,-364466650000.0,2223693823.0,1632078988188.0,7015481132011.0
Năm nay:,Năm nay:,Năm nay:,Năm nay:,Năm nay:,Năm nay:,Năm nay:,Năm nay:,Năm nay:,,,,,,
Số đầu năm,Năm nay: > Số đầu năm,Số đầu năm,4.757.111.670.000,988.533.430.000,(364.466.650.000),2.223.693.823,1.632.078.988.188,7.015.481.132.011,4757111670000.0,988533430000.0,-364466650000.0,2223693823.0,1632078988188.0,7015481132011.0
Lợi nhuận thuần trong năm,Năm nay: > Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,43.557.445.441,43.557.445.441,,,,,43557445441.0,43557445441.0
Số cuối năm,Năm nay: > Số cuối năm,Số cuối năm,4.757.111.670.000,988.533.430.000,(364.466.650.000),2.223.693.823,1.675.636.433.629,7.059.038.577.452,4757111670000.0,988533430000.0,-364466650000.0,2223693823.0,1675636433629.0,7059038577452.0
