row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Công ty Cổ phần Đầu tư Sài Gòn (i),Công ty Cổ phần Đầu tư Sài Gòn (i),Công ty Cổ phần Đầu tư Sài Gòn (i),104.130.000.000,104.130.000.000,104130000000.0,104130000000.0
Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,Phải thu khách hàng mua nhà Khu đô thị Phúc Ninh,16.041.964.181,21.504.484.181,16041964181.0,21504484181.0
Phải thu từ các khách hàng khác (ii),Phải thu từ các khách hàng khác (ii),Phải thu từ các khách hàng khác (ii),26.642.517.295,51.712.572.670,26642517295.0,51712572670.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,146.814.481.476,177.347.056.851,146814481476.0,177347056851.0
Dư phòng phải thu khách hàng ngắn hạn khó đòi,Dư phòng phải thu khách hàng ngắn hạn khó đòi,Dư phòng phải thu khách hàng ngắn hạn khó đòi,6.833.980.650,6.833.980.650,6833980650.0,6833980650.0
