row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV Đầu tư Kinh Bắc – Đà Nẵng,Công ty TNHH MTV Đầu tư Kinh Bắc – Đà Nẵng,Công ty TNHH MTV Đầu tư Kinh Bắc – Đà Nẵng,Công ty con,"Góp vốn bằng tiền, khoản phải thu cho vay, lãi cho vay",108.400.000.000,600.000.000.000,,,108400000000.0,600000000000.0
Công ty Cổ phần Đầu tư Vinatex – Tân Tạo,Công ty Cổ phần Đầu tư Vinatex – Tân Tạo,Công ty Cổ phần Đầu tư Vinatex – Tân Tạo,Công ty có chung thành viên quản lý chủ chốt,Nhận gốc vayTrả gốc vayChi phí lãi vay phải trảChi phí lãi vay đã trả,-100.000.000.0006.399.999.6677.633.333.000,100.000.000.000-1.233.333.333-,,,-1.0000000000064e+31,
Công ty Cổ phần Đầu tư và Phát triển hạ tầng Khu công nghệ cao Sài Gòn,Công ty Cổ phần Đầu tư và Phát triển hạ tầng Khu công nghệ cao Sài Gòn,Công ty Cổ phần Đầu tư và Phát triển hạ tầng Khu công nghệ cao Sài Gòn,Công ty có chung thành viên quản lý chủ chốt,Thu hồi khoản góp vốn bằng bù trừ công nợ,-,82.330.830.000,,,,82330830000.0
Ông Đặng Thành Tâm,Ông Đặng Thành Tâm,Ông Đặng Thành Tâm,Chủ tịch Hội đồng Quản trị,Trả cổ tức,23.868.750.000,-,,,23868750000.0,
