row_label_raw,row_label_full,Tên,Chức vụ,Năm nay,Năm nay_1,Năm nay_2,Năm nay_3,Năm trước,Năm trước_1,Năm trước_2,Năm trước_3,numeric__Chức vụ,numeric__Năm nay,numeric__Năm nay_1,numeric__Năm nay_2,numeric__Năm nay_3,numeric__Năm trước,numeric__Năm trước_1,numeric__Năm trước_2,numeric__Năm trước_3
Tên,Tên,Tên,Chức vụ,Thù lao của Hội đồng Quản trị,Tổng thu nhập của Ban Tổng Giám đốc,Tổng thuế thu nhập cá nhân phải nộp,Tổng cộng,Thù lao của Hội đồng Quản trị,Tổng thu nhập của Ban Tổng Giám đốc,Tổng thuế thu nhập cá nhân phải nộp,Tổng cộng,,,,,,,,,
Bà Nguyễn Thị Thu Hương,Tên > Bà Nguyễn Thị Thu Hương,Bà Nguyễn Thị Thu Hương,"Tổng Giám đốc, Thành viên Hội đồng Quản trị",100.000.000,6.408.151.000,3.166.174.000,9.674.325.000,100.000.000,5.219.899.000,2.554.776.000,7.874.675.000,,100000000.0,6408151000.0,3166174000.0,9674325000.0,100000000.0,5219899000.0,2554776000.0,7874675000.0
Ông Nguyễn Vĩnh Thọ,Tên > Ông Nguyễn Vĩnh Thọ,Ông Nguyễn Vĩnh Thọ,Thành viên Hội đồng Quản trị,580.000.000,-,64.444.444,644.444.444,579.999.995,-,64.444.444,644.444.439,,580000000.0,,64444444.0,644444444.0,579999995.0,,64444444.0,644444439.0
Ông Huỳnh Phát,Tên > Ông Huỳnh Phát,Ông Huỳnh Phát,Thành viên Hội đồng Quản trị,100.000.000,-,11.111.111,111.111.111,100.000.000,-,11.111.111,111.111.111,,100000000.0,,11111111.0,111111111.0,100000000.0,,11111111.0,111111111.0
Ông Phan Anh Dùng,Tên > Ông Phan Anh Dùng,Ông Phan Anh Dùng,Phó Tổng Giám đốc,-,1.611.459.000,614.786.000,2.226.245.000,-,1.119.999.000,363.076.000,1.483.075.000,,,1611459000.0,614786000.0,2226245000.0,,1119999000.0,363076000.0,1483075000.0
Ông Phạm Phúc Hiêu,Tên > Ông Phạm Phúc Hiêu,Ông Phạm Phúc Hiêu,"Phó Tổng Giám đốc kiểm Kế toán trưởng, Thành viên Hội đồng Quản trị",100.000.000,2.307.150.000,1.043.235.000,3.450.385.000,100.000.000,1.710.900.000,735.100.000,2.546.000.000,,100000000.0,2307150000.0,1043235000.0,3450385000.0,100000000.0,1710900000.0,735100000.0,2546000000.0
Bà Nguyễn Mỹ Ngọc,Tên > Bà Nguyễn Mỹ Ngọc,Bà Nguyễn Mỹ Ngọc,Phó Tổng Giám đốc,-,1.784.218.000,707.810.000,2.492.028.000,-,1.505.166.000,547.212.000,2.052.378.000,,,1784218000.0,707810000.0,2492028000.0,,1505166000.0,547212000.0,2052378000.0
TỔNG CỘNG,Tên > TỔNG CỘNG,TỔNG CỘNG,,880.000.000,12.110.978.000,5.607.560.555,18.598.538.555,879.999.995,9.555.964.000,4.275.719.555,14.711.683.550,,880000000.0,12110978000.0,5607560555.0,18598538555.0,879999995.0,9555964000.0,4275719555.0,14711683550.0
