row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí môi giới của các hợp đồng chuyển nhượng bắt động sản chưa hoàn thành,Ngắn hạn > Phí môi giới của các hợp đồng chuyển nhượng bắt động sản chưa hoàn thành,Phí môi giới của các hợp đồng chuyển nhượng bắt động sản chưa hoàn thành,58.820.557.347,58.820.557.347,58820557347.0,58820557347.0
Chi phí trả trước ngắn hạn khác,Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,230.777.778,262.001.218,230777778.0,262001218.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,59.051.335.125,59.082.558.565,59051335125.0,59082558565.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí sửa chữa cơ sở hạ tầng,Dài hạn > Chi phí sửa chữa cơ sở hạ tầng,Chi phí sửa chữa cơ sở hạ tầng,10.783.859.421,10.253.332.425,10783859421.0,10253332425.0
"Công cụ, dụng cụ xuất dùng","Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",213.573.444,420.435.616,213573444.0,420435616.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,10.997.432.865,10.673.768.041,10997432865.0,10673768041.0
