row_label_raw,row_label_full,Ông Bùi Ngoc Đúc,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Ông Lương Trí Thảo,Ông Lương Trí Thảo,Ông Lương Trí Thảo,Phó Tổng Giám đốc,,,
Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Phó Tổng Giám đốc,,,
Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Phó Tổng Giám đốc,,,
Ông Lê Hào,Ông Lê Hào,Ông Lê Hào,Phó Tổng Giám đốc,,,
Ông Dương Văn Bắc,Ông Dương Văn Bắc,Ông Dương Văn Bắc,Phó Tổng Giám đốc,bổ nhiệm ngày 18 tháng 10 năm 2021,,
Ông Lê Văn Hưng,Ông Lê Văn Hưng,Ông Lê Văn Hưng,Phó Tổng Giám đốc,bổ nhiệm ngày 18 tháng 10 năm 2021,,
Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Phó Tổng Giám đốc,từ nhiệm ngày 18 tháng 10 năm 2021,,
Bà Bùi Thanh Thảo,Bà Bùi Thanh Thảo,Bà Bùi Thanh Thảo,Kế toán Trường,,,
