row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Vicco Saigon,Vicco Saigon,Vicco Saigon,Công ty con,Thuê văn phòng Góp vốn,11.290.709.2326.750.000.000,8.468.031.92429.706.000.000,,,1.1290709232675e+20,8.46803192429706e+20
"Công ty Cổ phần Đất Xanh Miền Trung (""Đất Xanh Miền Trung"")","Công ty Cổ phần Đất Xanh Miền Trung (""Đất Xanh Miền Trung"")","Công ty Cổ phần Đất Xanh Miền Trung (""Đất Xanh Miền Trung"")",Công ty con,Doanh thu dịch vụ BĐS,43.367.677.784,5.031.092.749,,,43367677784.0,5031092749.0
Saigon Riverview,Saigon Riverview,Saigon Riverview,Công ty con,Cho vay Lãi cho vay,2.125.000.000352.086.472,12.190.000.0002.924.795.707,,,2.1250000003520865e+18,1.2190000000292479e+20
