row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tạm ứng góp vốn,Tạm ứng góp vốn,Tạm ứng góp vốn,1.490.000.000.000,-,1490000000000.0,
"Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")","Vốn góp của các hợp đồng hợp tác kinh doanh (""HĐHTKD"")",139.646.377.826,225.912.377.826,139646377826.0,225912377826.0
- Các bên liên quan,- Các bên liên quan,- Các bên liên quan,124.913.184.000,140.179.184.000,124913184000.0,140179184000.0
- Công ty Cổ phần Vina Holdings,- Công ty Cổ phần Vina Holdings,- Công ty Cổ phần Vina Holdings,-,71.000.000.000,,71000000000.0
- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,- Công ty Cổ phần Địa ốc Sài Gòn,14.733.193.826,14.733.193.826,14733193826.0,14733193826.0
Tạm ứng đầu tư,Tạm ứng đầu tư,Tạm ứng đầu tư,71.980.914.000,72.021.714.000,71980914000.0,72021714000.0
- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,- Công ty Cổ phần Đầu tư và Thương mại Việt Tín,48.600.000.000,48.600.000.000,48600000000.0,48600000000.0
- Khác,- Khác,- Khác,23.380.914.000,23.421.714.000,23380914000.0,23421714000.0
"Ký quý, ký cược","Ký quý, ký cược","Ký quý, ký cược",42.020.395.103,43.020.395.103,42020395103.0,43020395103.0
Bên liên quan thu hộ,Bên liên quan thu hộ,Bên liên quan thu hộ,-,23.382.852.455,,23382852455.0
Tạm ứng nhân viên,Tạm ứng nhân viên,Tạm ứng nhân viên,10.998.882.222,11.667.641.301,10998882222.0,11667641301.0
Khác,Khác,Khác,6.058.989.469,17.427.031.615,6058989469.0,17427031615.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.760.705.558.620,393.432.012.300,1760705558620.0,393432012300.0
Dự phòng phải thu ngắn hạn khác(Thuyết minh số 11),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 11),Dự phòng phải thu ngắn hạn khác(Thuyết minh số 11),(40.828.300.223),(10.828.300.223),-40828300223.0,-10828300223.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,1.719.877.258.397,382.603.712.077,1719877258397.0,382603712077.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu bên liên quan (Thuyết minh số 31),Trong đó: > Phải thu bên liên quan (Thuyết minh số 31),Phải thu bên liên quan (Thuyết minh số 31),1.620.155.170.511,176.058.689.334,1620155170511.0,176058689334.0
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,140.550.388.110,217.373.322.966,140550388110.0,217373322966.0
