row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,7.685.419.438,6.398.418.658,7685419438.0,6398418658.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,6.960.834.224,3.638.193.975,6960834224.0,3638193975.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,592.382.251,1.093.879.858,592382251.0,1093879858.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,132.202.963,1.666.344.825,132202963.0,1666344825.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,250.270.750.880,130.313.695.894,250270750880.0,130313695894.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,106.804.192.589,80.075.736.513,106804192589.0,80075736513.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,87.532.132.399,20.109.601.883,87532132399.0,20109601883.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,29.319.385.068,3.983.626.570,29319385068.0,3983626570.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,4.744.369.106,4.891.492.087,4744369106.0,4891492087.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,21.870.671.718,21.253.238.841,21870671718.0,21253238841.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,257.956.170.318,136.712.114.552,257956170318.0,136712114552.0
