row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Bảo cáo kết quả hoạt động kinh doanh riêng,Bảo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng,numeric__Bảo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),255.000.000,-,255.000.000,(209.459.442),255000000.0,,255000000.0,-209459442.0
Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),Chi phí phải trảThuế TNDN đãnộp từ các khoảntiền thanh toántheo tiến độ củakhách hàng (*),4.323.018.193,2.751.240.563,1.571.777.630,2.751.240.563,4323018193.0,2751240563.0,1571777630.0,2751240563.0
Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,Tài sản thuế thunhập hoãn lại,4.578.018.193,2.751.240.563,,,4578018193.0,2751240563.0,,
Thu nhập thuế thu nhập hoãn lại tính vào báo cáokết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáokết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáokết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáokết quả kinh doanh riêng,Thu nhập thuế thu nhập hoãn lại tính vào báo cáokết quả kinh doanh riêng,1.826.777.630,2.541.781.121,,,1826777630.0,2541781121.0
