row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 16.853.583.617,Số phải nộp trong năm > 20.773.663.537,Số đã nộp trong năm > 13.887.874.597,VND Số cuối năm > 23.739.372.557,numeric__Số đầu năm > 16.853.583.617,numeric__Số phải nộp trong năm > 20.773.663.537,numeric__Số đã nộp trong năm > 13.887.874.597,numeric__VND Số cuối năm > 23.739.372.557
Thuế TNDN,Thuế TNDN,Thuế TNDN,2.144.374.318,226.067.688.494,3.428.244.812,224.783.818.000,2144374318.0,226067688494.0,3428244812.0,224783818000.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.181.703.562,18.828.644.936,18.386.854.790,2.623.493.708,2181703562.0,18828644936.0,18386854790.0,2623493708.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.179.661.497,265.669.996.966,35.702.974.199,251.146.684.265,21179661497.0,265669996966.0,35702974199.0,251146684265.0
