row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Nhận góp vốn theo HĐHTKD từ các bên liên quan,Ngắn hạn > Nhận góp vốn theo HĐHTKD từ các bên liên quan,Nhận góp vốn theo HĐHTKD từ các bên liên quan,1.265.159.629.975,1.455.810.629.975,1265159629975.0,1455810629975.0
Phải trả lãi vay,Ngắn hạn > Phải trả lãi vay,Phải trả lãi vay,74.706.863.012,-,74706863012.0,
Phải trả các khoản đầu tư,Ngắn hạn > Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,52.326.114.777,52.286.114.777,52326114777.0,52286114777.0
- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,Ngắn hạn > - Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,- Công ty Cổ phần Đầu tư Hạ tầng và Đô thị Dầu khí,46.726.595.200,46.726.595.200,46726595200.0,46726595200.0
- Khác,Ngắn hạn > - Khác,- Khác,5.599.519.577,5.559.519.577,5599519577.0,5559519577.0
"Nhận ký quỹ, ký cược ngắn hạn","Ngắn hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",15.855.121.052,130.486.662.138,15855121052.0,130486662138.0
Thu hộ tiền cho chủ đầu tư dự án,Ngắn hạn > Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,5.487.926.863,5.532.347.020,5487926863.0,5532347020.0
Đặt cọc từ khách hàng mua căn hộ,Ngắn hạn > Đặt cọc từ khách hàng mua căn hộ,Đặt cọc từ khách hàng mua căn hộ,3.425.387.336,2.871.769.496,3425387336.0,2871769496.0
Khác,Ngắn hạn > Khác,Khác,4.374.909.730,3.789.508.148,4374909730.0,3789508148.0
,,,1.421.335.952.745,1.650.777.031.554,1421335952745.0,1650777031554.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
"Nhận ký quỹ, ký cược dài hạn","Dải hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",2.001.477.389.000,2.006.433.875.777,2001477389000.0,2006433875777.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,3.422.813.341.745,3.657.210.907.331,3422813341745.0,3657210907331.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên liên quan (Thuyết minh số 31),Trong đó: > Phải trả bên liên quan (Thuyết minh số 31),Phải trả bên liên quan (Thuyết minh số 31),3.349.916.111.552,3.582.443.100.995,3349916111552.0,3582443100995.0
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,72.897.230.193,74.767.806.336,72897230193.0,74767806336.0
