row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2025 VND,1/1/2025 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2025 VND,numeric__1/1/2025 VND
Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,VND,"4,50% – 5,90%",5.090.000.000.000,6.095.000.000.000,,,5090000000000.0,6095000000000.0
Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,Khoản vay ngân hàng không có đảm bảo,USD,-,-,350.000.000.000,,,,350000000000.0
,,,,,5.090.000.000.000,6.445.000.000.000,,,5090000000000.0,6445000000000.0
