row_label_raw,row_label_full,col_0,Mã số,2025 VND,2024 VND,numeric__Mã số,numeric__2025 VND,numeric__2024 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(47.724.721.538),(46.811.321.731),21.0,-47724721538.0,-46811321731.0
Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,22,7.509.844.276,2.114.496.683,22.0,7509844276.0,2114496683.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(3.770.000.000.000),(2.041.000.000.000),23.0,-3770000000000.0,-2041000000000.0
Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,23,(229.200.000.000),(12.233.250.673.768),23.0,-229200000000.0,-12233250673768.0
Tiền thu từ các khoản cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ các khoản cho vay,Tiền thu từ các khoản cho vay,24,-,1.980.000.000.000,24.0,,1980000000000.0
Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,24,3.278.731.443.768,20.146.819.230.000,24.0,3278731443768.0,20146819230000.0
Tiền chi đầu tư góp vốn vào một công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào một công ty con,Tiền chi đầu tư góp vốn vào một công ty con,25,(190.000.000.000),(327.100.000.000),25.0,-190000000000.0,-327100000000.0
"Tiền thu lãi từ tiền gửi ngân hàng, cho vay, chứng khoán kinh doanh, các hoạt động đầu tư khác và lợi nhuận được phân phối","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi từ tiền gửi ngân hàng, cho vay, chứng khoán kinh doanh, các hoạt động đầu tư khác và lợi nhuận được phân phối","Tiền thu lãi từ tiền gửi ngân hàng, cho vay, chứng khoán kinh doanh, các hoạt động đầu tư khác và lợi nhuận được phân phối",27,6.584.067.868.140,9.901.342.088.276,27.0,6584067868140.0,9901342088276.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,5.633.384.434.646,17.382.113.819.460,30.0,5633384434646.0,17382113819460.0
