row_label_raw,row_label_full,Mối quan hệ,Bản chất giao dịch,Giá trị giao dịch > 2025VND,Giá trị giao dịch > 2024VND,Phải thu/(Phải trả) tại ngày > 31/12/2025VND,Phải thu/(Phải trả) tại ngày > 1/1/2025VND,numeric__Bản chất giao dịch,numeric__Giá trị giao dịch > 2025VND,numeric__Giá trị giao dịch > 2024VND,numeric__Phải thu/(Phải trả) tại ngày > 31/12/2025VND,numeric__Phải thu/(Phải trả) tại ngày > 1/1/2025VND
Công ty TNHH Masan Brewery MB,Công ty TNHH Masan Brewery MB,Công ty TNHH Masan Brewery MB,Đặt cọc thuê khoMua dịch vụ,-5.628.000.000,-5.733.000.000,67.199.190.493(560.517.126),67.199.190.493(559.985.824),,-5628000000.0,-5733000000.0,,
Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Công ty Cổ phần Masan MEATLife,Bán hàng hóaBán tài sản cố địnhPhí hỗ trợ quản lý,24.486.106--22.471.558.955,17.272.2211.424.423.80721.679.311.294,5.070.000--3.492.497.149,2.178.000--9.565.972.082,,,1.727222114244238e+28,,
Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Công ty TNHH MEATDeli Sài Gòn,Bán hàng hóaMua hàng hóa và dịch vụ,160.096.7521.721.794.952,313.866.2199.942.268.329,79.680.637--,12.998.700(263.617.387),,1.600967521721795e+18,3.1386621999422684e+18,,
Công ty TNHH MEATDeli HN,Công ty TNHH MEATDeli HN,Công ty TNHH MEATDeli HN,Bán hàng hóa,108.914.511,63.493.332,27.587.930,6.096.000,,108914511.0,63493332.0,27587930.0,6096000.0
Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,Công ty TNHH Thực phẩm 3F VIỆT,Bán hàng hóaMua hàng hóa,-500.750,9.074.0741.688.592,--,--,,-500750.0,90740741688592.0,,
Công ty Cổ phần 3F VIỆT và chi nhánh,Công ty Cổ phần 3F VIỆT và chi nhánh,Công ty Cổ phần 3F VIỆT và chi nhánh,Bán hàng hóa,280.108.379,170.284.294,270.765.049,3.240.000,,280108379.0,170284294.0,270765049.0,3240000.0
Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Bán hàng hóa,1.091.844.046,1.112.853.611,109.399.707,141.031.618,,1091844046.0,1112853611.0,109399707.0,141031618.0
Công ty Cổ phần Dịch vụThương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụThương mại Tổng hợp WinCommerce,Công ty Cổ phần Dịch vụThương mại Tổng hợp WinCommerce,Bán hàng hóaMua hàng hóa và dịch vụTrả trước tiền hàngPhân bổ tiền thuê văn phòngChiết khấu thanh toán và hỗ trợ bán hàng khác phải trảPhải thu khác,2.172.153.031.279589.610.097.59032.128.55024.037.700.77330.286.344.170,1.925.700.355.101583.870.396.84937.000.00022.943.864.18021.863.202.843,714.192.247.715(37.203.425)32.128.5508.923.404.640--,617.831.704.323(21.250.763)37.000.0006.689.049.661--,,2.1721530312795896e+54,1.9257003551015838e+54,,
