row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2025VND > 17.476.512.900,Phát sinhVND > 2.517.791.836.034,Đã nộpVND > (37.796.352.146),Cán trừ/Hoàn lạiVND > (2.497.471.996.788),31/12/2025VND > -,numeric__1/1/2025VND > 17.476.512.900,numeric__Phát sinhVND > 2.517.791.836.034,numeric__Đã nộpVND > (37.796.352.146),numeric__Cán trừ/Hoàn lạiVND > (2.497.471.996.788),numeric__31/12/2025VND > -
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,207.800.307.726,299.012.433.162,(339.779.144.782),-,167.033.596.106,207800307726.0,299012433162.0,-339779144782.0,,167033596106.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,19.521.163.108,91.879.159.231,(102.718.315.179),(3.979.288.157),4.702.719.003,19521163108.0,91879159231.0,-102718315179.0,-3979288157.0,4702719003.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.127.169.960,43.759.385.598,(43.975.318.569),-,911.236.989,1127169960.0,43759385598.0,-43975318569.0,,911236989.0
,,,245.925.153.694,2.952.442.814.025,(524.269.130.676),(2.501.451.284.945),172.647.552.098,245925153694.0,2952442814025.0,-524269130676.0,-2501451284945.0,172647552098.0
