row_label_raw,row_label_full,col_0,31/12/2025Giá gốc/Số có khả năngtrả nợVND,1/1/2025Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2025Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2025Giá gốc/Số có khả năngtrả nợVND
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,2.885.819.046.956,2.156.222.570.288,2885819046956.0,2156222570288.0
Phải trả các bên thứ ba,Phải trả các bên thứ ba,Phải trả các bên thứ ba,185.295.303.785,216.671.623.658,185295303785.0,216671623658.0
,,,3.071.114.350.741,2.372.894.193.946,3071114350741.0,2372894193946.0
