row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Lợi nhuận sau thuế chưa phân phối VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,7.274.618.790.000,3.610.328.815.858,(994.666.327.121),16.914.388.090.010,26.804.669.368.747,7274618790000.0,3610328815858.0,-994666327121.0,16914388090010.0,26804669368747.0
Vốn cổ phần đã phát hành (Thuyết minh 21),Vốn cổ phần đã phát hành (Thuyết minh 21),Vốn cổ phần đã phát hành (Thuyết minh 21),80.913.000.000,38.426.600.000,-,-,119.339.600.000,80913000000.0,38426600000.0,,,119339600000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,6.659.858.562.921,6.659.858.562.921,,,,6659858562921.0,6659858562921.0
Cổ tức (Thuyết minh 22),Cổ tức (Thuyết minh 22),Cổ tức (Thuyết minh 22),-,-,-,(23.004.263.261.300),(23.004.263.261.300),,,,-23004263261300.0,-23004263261300.0
Số dư tại ngày 1 tháng 1 năm 2025,Số dư tại ngày 1 tháng 1 năm 2025,Số dư tại ngày 1 tháng 1 năm 2025,7.355.531.790.000,3.648.755.415.858,(994.666.327.121),569.983.391.631,10.579.604.270.368,7355531790000.0,3648755415858.0,-994666327121.0,569983391631.0,10579604270368.0
Vốn cổ phần đã phát hành (Thuyết minh 21),Vốn cổ phần đã phát hành (Thuyết minh 21),Vốn cổ phần đã phát hành (Thuyết minh 21),3.320.675.670.000,(601.100.000),-,-,3.320.074.570.000,3320675670000.0,-601100000.0,,,3320074570000.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,7.724.020.991.169,7.724.020.991.169,,,,7724020991169.0,7724020991169.0
Cổ tức (Thuyết minh 22),Cổ tức (Thuyết minh 22),Cổ tức (Thuyết minh 22),-,-,-,(2.628.623.585.000),(2.628.623.585.000),,,,-2628623585000.0,-2628623585000.0
Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,Số dư tại ngày 31 tháng 12 năm 2025,10.676.207.460.000,3.648.154.315.858,(994.666.327.121),5.665.380.797.800,18.995.076.246.537,10676207460000.0,3648154315858.0,-994666327121.0,5665380797800.0,18995076246537.0
