row_label_raw,row_label_full,col_0,31/12/2025VND,1/1/2025VND,numeric__31/12/2025VND,numeric__1/1/2025VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,
Giá trị thuế của các khoản lỗ tính thuế mang sang,Tài sản thuế thu nhập hoãn lại > Giá trị thuế của các khoản lỗ tính thuế mang sang,Giá trị thuế của các khoản lỗ tính thuế mang sang,7.873.534.500,21.225.113.496,7873534500.0,21225113496.0
Chi phí phải trả,Tài sản thuế thu nhập hoãn lại > Chi phí phải trả,Chi phí phải trả,14.044.407.273,11.999.490.579,14044407273.0,11999490579.0
Phải thu khách hàng,Tài sản thuế thu nhập hoãn lại > Phải thu khách hàng,Phải thu khách hàng,2.648.989.356,1.422.015.354,2648989356.0,1422015354.0
Khác,Tài sản thuế thu nhập hoãn lại > Khác,Khác,1.920.799.517,1.220.469.066,1920799517.0,1220469066.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,26.487.730.646,35.867.088.495,26487730646.0,35867088495.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,
Tài sản cố định,Thuế thu nhập hoãn lại phải trả > Tài sản cố định,Tài sản cố định,(217.410.940.961),(248.020.270.581),-217410940961.0,-248020270581.0
Khác,Thuế thu nhập hoãn lại phải trả > Khác,Khác,(54.623.909.445),(44.331.857.670),-54623909445.0,-44331857670.0
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,(272.034.850.406),(292.352.128.251),-272034850406.0,-292352128251.0
Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả thuần,Thuế thu nhập hoãn lại phải trả thuần,(245.547.119.760),(256.485.039.756),-245547119760.0,-256485039756.0
