row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2025 VND > (437.687.801.141) > 2.225.943.732.075,2024 VND > (694.415.337.425) > 2.912.027.359.925,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2025 VND > (437.687.801.141) > 2.225.943.732.075,numeric__2024 VND > (694.415.337.425) > 2.912.027.359.925
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,(59.814.324),672.483.875,61.0,,-59814324.0,672483875.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,62,,6.683.602.261,7.659.225.700,62.0,,6683602261.0,7659225700.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61 + 62) \),70,V.1,1.794.879.718.871,2.225.943.732.075,70.0,,1794879718871.0,2225943732075.0
